name,link,rank,draft_year,draft_rd,draft_pk,college,recruit_year
Marvin Bagley III,/players/b/baglema01.html,1,2018,1,2,Duke University,2017
Michael Porter Jr.,/players/p/portemi01.html,2,2018,1,14,University of Missouri,2017
DeAndre Ayton,/players/a/aytonde01.html,3,2018,1,1,University of Arizona,2017
Mohamed Bamba,/players/b/bambamo01.html,4,2018,1,6,University of Texas at Austin,2017
Trevon Duval,/players/d/duvaltr01.html,5,,,,Duke University,2017
Collin Sexton,/players/s/sextoco01.html,6,2018,1,8,University of Alabama,2017
Wendell Carter,/players/c/cartewe01.html,7,2018,1,7,Duke University,2017
Mitchell Robinson,/players/r/robinmi01.html,8,2018,2,36,,2017
Jaren Jackson,/players/j/jacksja02.html,9,2018,1,4,Michigan State University,2017
Kevin Knox,/players/k/knoxke01.html,10,2018,1,9,University of Kentucky,2017
Brandon McCoy,/players/m/mccoybr01.html,11,,,,"University of Nevada, Las Vegas",2017
Troy Brown,/players/b/browntr01.html,12,2018,1,15,University of Oregon,2017
Jarred Vanderbilt,/players/v/vandeja01.html,13,2018,2,41,University of Kentucky,2017
PJ Washington,https://www.sports-reference.com/cbb/players/pj-washington-1.html,14,,,,University of Kentucky,2017
Gary Trent Jr.,/players/t/trentga02.html,14,2018,2,37,Duke University,2017
Brian Bowen,,16,,,,University of Louisville,2017
Lonnie Walker,/players/w/walkelo01.html,17,2018,1,18,University of Miami,2017
Nick Richards,https://www.sports-reference.com/cbb/players/nick-richards-2.html,18,,,,University of Kentucky,2017
Billy Preston,/players/p/prestbi01.html,19,,,,University of Kansas,2017
Kris Wilkes,https://www.sports-reference.com/cbb/players/kris-wilkes-1.html,20,,,,"University of California, Los Angeles",2017
Trae Young,/players/y/youngtr01.html,20,2018,1,5,University of Oklahoma,2017
Jaylen Hands,https://www.sports-reference.com/cbb/players/jaylen-hands-1.html,22,,,,"University of California, Los Angeles",2017
Quade Green,https://www.sports-reference.com/cbb/players/quade-green-1.html,23,,,,University of Kentucky,2017
M.J. Walker,https://www.sports-reference.com/cbb/players/mj-walker-1.html,24,,,,Florida State University,2017
Malik Williams,https://www.sports-reference.com/cbb/players/malik-williams-1.html,25,,,,University of Louisville,2017
Nick Weatherspoon,https://www.sports-reference.com/cbb/players/nick-weatherspoon-2.html,26,,,,Mississippi State University,2017
Jalek Felton,https://www.sports-reference.com/cbb/players/jalek-felton-1.html,27,,,,University of North Carolina,2017
John Petty,https://www.sports-reference.com/cbb/players/john-petty-2.html,28,,,,University of Alabama,2017
Paul Scruggs,https://www.sports-reference.com/cbb/players/paul-scruggs-1.html,29,,,,Xavier University,2017
Shai Gilgeous-Alexander,/players/g/gilgesh01.html,30,2018,1,11,University of Kentucky,2017
Lindell Wigginton,https://www.sports-reference.com/cbb/players/lindell-wigginton-1.html,31,,,,Iowa State University,2017
Ethan Thompson,https://www.sports-reference.com/cbb/players/ethan-thompson-1.html,31,,,,Oregon State University,2017
Nickeil Alexander-Walker,https://www.sports-reference.com/cbb/players/nickeil-alexander-walker-1.html,33,,,,Virginia Polytechnic Institute and State University,2017
Chaundee Brown,https://www.sports-reference.com/cbb/players/chaundee-brown-1.html,34,,,,Wake Forest University,2017
Brandon Randolph,https://www.sports-reference.com/cbb/players/brandon-randolph-2.html,35,,,,University of Arizona,2017
Daniel Gafford,https://www.sports-reference.com/cbb/players/daniel-gafford-1.html,36,,,,University of Arkansas,2017
Charles O'Bannon,https://www.sports-reference.com/cbb/players/charles-obannonjr-1.html,36,,,,University of Southern California,2017
Tremont Waters,https://www.sports-reference.com/cbb/players/tremont-waters-1.html,38,,,,Louisiana State University,2017
Makai Ashton-Langford,https://www.sports-reference.com/cbb/players/makai-ashton-langford-1.html,39,,,,Providence College,2017
Jeremiah Tilmon,https://www.sports-reference.com/cbb/players/jeremiah-tilmon-1.html,40,,,,University of Missouri,2017
Kezie Okpala,https://www.sports-reference.com/cbb/players/kezie-okpala-1.html,41,,,,Stanford University,2017
Emmanuel Akot,https://www.sports-reference.com/cbb/players/emmanuel-akot-1.html,42,,,,University of Arizona,2017
D.J. Harvey,https://www.sports-reference.com/cbb/players/dj-harvey-1.html,43,,,,University of Notre Dame,2017
Cody Riley,https://www.sports-reference.com/cbb/players/cody-riley-1.html,44,,,,"University of California, Los Angeles",2017
Jermaine Samuels,https://www.sports-reference.com/cbb/players/jermaine-samuels-1.html,45,,,,Villanova University,2017
Hamidou Diallo,/players/d/diallha01.html,46,2018,2,45,University of Kentucky,2017
Matt Coleman,https://www.sports-reference.com/cbb/players/matt-coleman-3.html,47,,,,University of Texas at Austin,2017
Chuma Okeke,https://www.sports-reference.com/cbb/players/chuma-okeke-1.html,48,,,,Auburn University,2017
Rayshaun Hammonds,https://www.sports-reference.com/cbb/players/rayshaun-hammonds-1.html,49,,,,University of Georgia,2017
Daejon Davis,https://www.sports-reference.com/cbb/players/daejon-davis-1.html,50,,,,Stanford University,2017
Jericho Sims,https://www.sports-reference.com/cbb/players/jericho-sims-1.html,51,,,,University of Texas at Austin,2017
Jordan Goodwin,https://www.sports-reference.com/cbb/players/jordan-goodwin-1.html,52,,,,Saint Louis University,2017
Jontay Porter,https://www.sports-reference.com/cbb/players/jontay-porter-1.html,53,,,,University of Missouri,2017
Marcus Garrett,https://www.sports-reference.com/cbb/players/marcus-garrett-1.html,54,,,,University of Kansas,2017
Kimani Lawrence,https://www.sports-reference.com/cbb/players/kimani-lawrence-1.html,55,,,,Arizona State University,2017
Savion Flagg,https://www.sports-reference.com/cbb/players/savion-flagg-1.html,56,,,,Texas A&M University,2017
Naji Marshall,https://www.sports-reference.com/cbb/players/naji-marshall-1.html,57,,,,Xavier University,2017
Davion Mitchell,https://www.sports-reference.com/cbb/players/davion-mitchell-1.html,58,,,,Auburn University,2017
Jordan Tucker,https://www.sports-reference.com/cbb/players/jordan-tucker-1.html,59,,,,Duke University,2017
Ira Lee,https://www.sports-reference.com/cbb/players/ira-lee-1.html,60,,,,University of Arizona,2017
Isaiah Washington,https://www.sports-reference.com/cbb/players/isaiah-washington-12.html,61,,,,University of Minnesota,2017
Josh Anderson,https://www.sports-reference.com/cbb/players/josh-anderson-2.html,62,,,,Western Kentucky University,2017
Ike Obiagu,https://www.sports-reference.com/cbb/players/ike-obiagu-1.html,63,,,,Florida State University,2017
Jalen Hill,https://www.sports-reference.com/cbb/players/jalen-hill-1.html,64,,,,"University of California, Los Angeles",2017
Chris Lykes,https://www.sports-reference.com/cbb/players/chris-lykes-1.html,65,,,,University of Miami,2017
Jaylen Nowell,https://www.sports-reference.com/cbb/players/jaylen-nowell-1.html,66,,,,University of Washington,2017
Nojel Eastern,https://www.sports-reference.com/cbb/players/nojel-eastern-1.html,67,,,,Purdue University,2017
Nate Reuvers,https://www.sports-reference.com/cbb/players/nate-reuvers-1.html,68,,,,University of Wisconsin,2017
Alex O'Connell,https://www.sports-reference.com/cbb/players/alex-oconnell-1.html,69,,,,Duke University,2017
Bruno Fernando,https://www.sports-reference.com/cbb/players/bruno-fernando-1.html,70,,,,University of Maryland,2017
Darius Perry,https://www.sports-reference.com/cbb/players/darius-perry-1.html,71,,,,University of Louisville,2017
Jemarl Baker,https://www.sports-reference.com/cbb/players/jemarl-baker-1.html,72,,,,University of Kentucky,2017
Jordan Nwora,https://www.sports-reference.com/cbb/players/jordan-nwora-1.html,73,,,,University of Louisville,2017
Dhamir Cosby-Roundtree,https://www.sports-reference.com/cbb/players/dhamir-cosby-roundtree-1.html,74,,,,Villanova University,2017
D'Shawn Schwartz,https://www.sports-reference.com/cbb/players/dshawn-schwartz-1.html,75,,,,University of Colorado,2017
Mitchell Ballock,https://www.sports-reference.com/cbb/players/mitchell-ballock-1.html,76,,,,Creighton University,2017
Sidney Wilson,https://www.sports-reference.com/cbb/players/sidney-wilson-1.html,77,,,,University of Connecticut,2017
Jase Febres,https://www.sports-reference.com/cbb/players/jase-febres-1.html,78,,,,University of Texas at Austin,2017
Derek Culver,https://www.sports-reference.com/cbb/players/NULL.html,79,,,,,2017
Myles Cale,https://www.sports-reference.com/cbb/players/myles-cale-1.html,79,,,,Seton Hall University,2017
Wabissa Bede,https://www.sports-reference.com/cbb/players/wabissa-bede-1.html,81,,,,Virginia Polytechnic Institute and State University,2017
Kellan Grady,https://www.sports-reference.com/cbb/players/kellan-grady-1.html,82,,,,Davidson College,2017
Kaleb Wesson,https://www.sports-reference.com/cbb/players/kaleb-wesson-1.html,83,,,,Ohio State University,2017
Xavier Tillman,https://www.sports-reference.com/cbb/players/xavier-tillman-1.html,83,,,,Michigan State University,2017
Branden Carlson,https://www.sports-reference.com/cbb/players/NULL.html,85,,,,,2017
Khalil Garland,https://www.sports-reference.com/cbb/players/khalil-garland-1.html,86,,,,University of Arkansas,2017
Justin Smith,https://www.sports-reference.com/cbb/players/justin-smith-3.html,87,,,,Indiana University,2017
Jamorko Pickett,https://www.sports-reference.com/cbb/players/jamorko-pickett-1.html,88,,,,University of Mississippi,2017
Darryl Morsell,https://www.sports-reference.com/cbb/players/darryl-morsell-1.html,89,,,,University of Maryland,2017
Mark Smith,https://www.sports-reference.com/cbb/players/mark-smith-5.html,90,,,,University of Illinois at Urbana-Champaign,2017
Jacob Epperson,https://www.sports-reference.com/cbb/players/jacob-epperson-1.html,91,,,,Creighton University,2017
Deaundrae Ballard,https://www.sports-reference.com/cbb/players/deaundrae-ballard-1.html,92,,,,University of Florida,2017
Alex Reese,https://www.sports-reference.com/cbb/players/alex-reese-1.html,93,,,,University of Alabama,2017
Luka Garza,https://www.sports-reference.com/cbb/players/luka-garza-1.html,93,,,,University of Iowa,2017
Terrance Lewis,https://www.sports-reference.com/cbb/players/terrence-lewis-2.html,93,,,,Iowa State University,2017
Ty-Shon Alexander,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1.html,96,,,,Creighton University,2017
Isaiah Stokes,https://www.sports-reference.com/cbb/players/isaiah-stokes-1.html,97,,,,University of Florida,2017
Oscar Da Silva,https://www.sports-reference.com/cbb/players/oscar-dasilva-1.html,98,,,,Stanford University,2017
Hameir Wright,https://www.sports-reference.com/cbb/players/hameir-wright-1.html,99,,,,University of Washington,2017
Jordan Poole,https://www.sports-reference.com/cbb/players/jordan-poole-1.html,99,,,,University of Michigan,2017
